Id,ner_label
13199,13
13200,13
13201,1
13202,1
13203,13
13204,13
13205,1
13206,1
13207,1
13208,1
13209,1
13210,1
13211,1
13212,1
13213,1
13214,13
13215,1
13216,1
13217,1
13218,1
13219,13
13220,1
13221,13
13222,1
13223,1
13224,1
13225,13
13226,1
13227,1
13228,13
13229,13
13230,1
13231,13
13232,13
13233,1
13234,13
13235,13
13236,13
13237,1
13238,1
13239,13
13240,1
13241,1
13242,13
13243,1
13244,13
13245,13
13246,13
13247,1
13248,1
13249,13
13250,1
13251,1
13252,13
13253,13
13254,13
13255,13
13256,13
13257,13
13258,13
13259,1
13260,13
13261,1
13262,1
13263,13
13264,13
13265,13
13266,13
13267,13
13268,13
13269,13
13270,1
13271,13
13272,1
13273,1
13274,13
13275,13
13276,1
13277,13
13278,13
13279,13
13280,13
13281,1
13282,1
13283,1
13284,13
13285,1
13286,1
13287,13
13288,13
13289,1
13290,13
13291,13
13292,13
13293,13
13294,1
13295,1
13296,1
13297,1
13298,13
13299,1
13300,13
13301,13
13302,1
13303,13
13304,1
13305,1
13306,1
13307,1
13308,13
13309,13
13310,1
13311,13
13312,13
13313,1
13314,13
13315,13
13316,1
13317,1
13318,1
13319,1
13320,13
13321,1
13322,13
13323,1
13324,1
13325,13
13326,1
13327,1
13328,13
13329,1
13330,1
13331,1
13332,1
13333,1
13334,13
13335,13
13336,13
13337,1
13338,1
13339,1
13340,1
13341,13
13342,1
13343,1
13344,1
13345,1
13346,1
13347,1
13348,1
13349,13
13350,13
13351,1
13352,1
13353,1
13354,13
13355,1
13356,1
13357,1
13358,1
13359,1
13360,1
13361,1
13362,1
13363,1
13364,1
13365,13
13366,13
13367,1
13368,1
13369,1
13370,1
13371,1
13372,13
13373,13
13374,1
13375,1
13376,13
13377,13
13378,1
13379,1
13380,1
13381,1
13382,1
13383,1
13384,1
13385,1
13386,1
13387,1
13388,13
13389,13
13390,1
13391,1
13392,1
13393,1
13394,13
13395,1
13396,1
13397,13
13398,1
13399,1
13400,13
13401,13
13402,1
13403,1
13404,1
13405,1
13406,1
13407,1
13408,1
13409,1
13410,1
13411,1
13412,1
13413,13
13414,1
13415,13
13416,1
13417,1
13418,1
13419,13
13420,1
13421,1
13422,1
13423,1
13424,1
13425,13
13426,1
13427,1
13428,13
13429,1
13430,13
13431,1
13432,1
13433,13
13434,13
13435,1
13436,1
13437,13
13438,13
13439,1
13440,1
13441,1
13442,1
13443,1
13444,1
13445,1
13446,1
13447,1
13448,13
13449,1
13450,1
13451,1
13452,1
13453,13
13454,1
13455,13
13456,1
13457,1
13458,1
13459,13
13460,13
13461,13
13462,13
13463,13
13464,1
13465,1
13466,13
13467,1
13468,1
13469,1
13470,1
13471,1
13472,1
13473,13
13474,1
13475,1
13476,1
13477,1
13478,13
13479,1
13480,13
13481,13
13482,1
13483,1
13484,1
13485,1
13486,13
13487,1
13488,1
13489,13
13490,13
13491,13
13492,1
13493,13
13494,13
13495,1
13496,13
13497,1
13498,1
13499,13
13500,1
13501,1
13502,1
13503,1
13504,1
13505,1
13506,1
13507,1
13508,13
13509,13
13510,1
13511,13
13512,13
13513,1
13514,1
13515,1
13516,1
13517,1
13518,13
13519,1
13520,1
13521,13
13522,13
13523,1
13524,1
13525,13
13526,13
13527,1
13528,1
13529,1
13530,13
13531,13
13532,1
13533,1
13534,1
13535,1
13536,1
13537,1
13538,1
13539,1
13540,1
13541,1
13542,1
13543,1
13544,1
13545,13
13546,1
13547,1
13548,13
13549,13
13550,1
13551,13
13552,1
13553,13
13554,1
13555,13
13556,13
13557,13
13558,1
13559,13
13560,1
13561,1
13562,1
13563,1
13564,1
13565,1
13566,1
13567,1
13568,13
13569,1
13570,1
13571,13
13572,1
13573,1
13574,1
13575,13
13576,13
13577,1
13578,1
13579,13
13580,13
13581,1
13582,1
13583,1
13584,1
13585,13
13586,1
13587,1
13588,1
13589,1
13590,13
13591,1
13592,1
13593,1
13594,1
13595,13
13596,1
13597,13
13598,1
13599,1
13600,1
13601,13
13602,1
13603,1
13604,13
13605,13
13606,1
13607,1
13608,1
13609,1
13610,1
13611,1
13612,13
13613,13
13614,1
13615,1
13616,1
13617,1
13618,1
13619,1
13620,1
13621,1
13622,13
13623,13
13624,1
13625,1
13626,1
13627,1
13628,1
13629,1
13630,1
13631,13
13632,13
13633,1
13634,1
13635,1
13636,1
13637,1
13638,1
13639,1
13640,1
13641,1
13642,1
13643,1
13644,13
13645,13
13646,1
13647,13
13648,13
13649,1
13650,13
13651,1
13652,1
13653,1
13654,1
13655,1
13656,1
13657,1
13658,13
13659,13
13660,13
13661,1
13662,13
13663,1
13664,1
13665,1
13666,1
13667,1
13668,1
13669,1
13670,13
13671,1
13672,1
13673,13
13674,1
13675,13
13676,1
13677,1
13678,1
13679,1
13680,1
13681,1
13682,1
13683,13
13684,13
13685,1
13686,1
13687,13
13688,13
13689,1
13690,1
13691,1
13692,1
13693,1
13694,1
13695,1
13696,1
13697,1
13698,13
13699,1
13700,1
13701,1
13702,1
13703,13
13704,1
13705,13
13706,1
13707,1
13708,1
13709,13
13710,1
13711,1
13712,13
13713,13
13714,1
13715,1
13716,1
13717,13
13718,1
13719,13
13720,1
13721,1
13722,1
13723,1
13724,1
13725,13
13726,13
13727,1
13728,1
13729,1
13730,1
13731,1
13732,1
13733,1
13734,1
13735,1
13736,1
13737,1
13738,1
13739,1
13740,1
13741,1
13742,1
13743,1
13744,13
13745,13
13746,13
13747,1
13748,1
13749,1
13750,1
13751,13
13752,1
13753,1
13754,1
13755,1
13756,1
13757,1
13758,1
13759,1
13760,1
13761,1
13762,1
13763,1
13764,1
13765,13
13766,1
13767,13
13768,1
13769,1
13770,1
13771,13
13772,13
13773,13
13774,13
13775,1
13776,1
13777,1
13778,1
13779,1
13780,1
13781,13
13782,1
13783,13
13784,1
13785,1
13786,1
13787,1
13788,1
13789,1
13790,1
13791,1
13792,13
13793,13
13794,1
13795,1
13796,1
13797,1
13798,1
13799,13
13800,13
13801,1
13802,1
13803,1
13804,1
13805,13
13806,1
13807,1
13808,1
13809,1
13810,13
13811,13
13812,1
13813,1
13814,1
13815,1
13816,13
13817,1
13818,1
13819,13
13820,1
13821,13
13822,13
13823,13
13824,13
13825,1
13826,1
13827,1
13828,1
13829,1
13830,1
13831,13
13832,13
13833,1
13834,1
13835,1
13836,1
13837,1
13838,13
13839,1
13840,1
13841,1
13842,1
13843,13
13844,1
13845,1
13846,1
13847,1
13848,1
13849,1
13850,1
13851,1
13852,1
13853,13
13854,1
13855,1
13856,1
13857,1
13858,1
13859,1
13860,13
13861,13
13862,13
13863,1
13864,13
13865,1
13866,1
13867,1
13868,1
13869,1
13870,1
13871,13
13872,13
13873,1
13874,1
13875,1
13876,1
13877,1
13878,1
13879,1
13880,1
13881,13
13882,1
13883,1
13884,1
13885,1
13886,1
13887,1
13888,1
13889,1
13890,1
13891,1
13892,1
13893,1
13894,1
13895,1
13896,1
13897,1
13898,13
13899,1
13900,13
13901,13
13902,1
13903,1
13904,1
13905,1
13906,1
13907,1
13908,1
13909,1
13910,1
13911,1
13912,13
13913,1
13914,1
13915,1
13916,1
13917,1
13918,1
13919,1
13920,13
13921,13
13922,1
13923,1
13924,1
13925,1
13926,1
13927,1
13928,13
13929,1
13930,1
13931,1
13932,1
13933,1
13934,1
13935,1
13936,1
13937,1
13938,1
13939,13
13940,13
13941,1
13942,1
13943,13
13944,13
13945,1
13946,1
13947,1
13948,1
13949,1
13950,1
13951,1
13952,1
13953,1
13954,13
13955,1
13956,1
13957,1
13958,1
13959,13
13960,1
13961,13
13962,1
13963,1
13964,1
13965,13
13966,1
13967,1
13968,13
13969,13
13970,1
13971,1
13972,1
13973,1
13974,1
13975,1
13976,1
13977,1
13978,1
13979,1
13980,1
13981,1
13982,13
13983,1
13984,1
13985,1
13986,1
13987,1
13988,1
13989,1
13990,1
13991,1
13992,13
13993,13
13994,13
13995,1
13996,1
13997,13
13998,1
13999,1
14000,13
14001,13
14002,1
14003,13
14004,13
14005,1
14006,13
14007,1
14008,1
14009,1
14010,13
14011,1
14012,1
14013,1
14014,1
14015,1
14016,1
14017,13
14018,1
14019,1
14020,1
14021,1
14022,1
14023,1
14024,1
14025,1
14026,1
14027,1
14028,13
14029,1
14030,1
14031,1
14032,13
14033,13
14034,1
14035,1
14036,1
14037,1
14038,13
14039,1
14040,1
14041,1
14042,13
14043,1
14044,1
14045,1
14046,13
14047,1
14048,1
14049,1
14050,1
14051,1
14052,1
14053,1
14054,1
14055,1
14056,1
14057,1
14058,1
14059,1
14060,1
14061,1
14062,13
14063,13
14064,1
14065,1
14066,13
14067,1
14068,1
14069,1
14070,1
14071,1
14072,13
14073,1
14074,1
14075,1
14076,1
14077,1
14078,13
14079,1
14080,1
14081,1
14082,1
14083,1
14084,1
14085,1
14086,1
14087,13
14088,1
14089,13
14090,1
14091,1
14092,13
14093,13
14094,1
14095,1
14096,1
14097,1
14098,1
14099,1
14100,1
14101,1
14102,13
14103,1
14104,13
14105,1
14106,13
14107,1
14108,1
14109,1
14110,1
14111,1
14112,1
14113,1
14114,13
14115,13
14116,13
14117,1
14118,13
14119,1
14120,13
14121,1
14122,1
14123,1
14124,1
14125,1
14126,1
14127,1
14128,13
14129,13
14130,1
14131,13
14132,1
14133,1
14134,1
14135,1
14136,1
14137,1
14138,1
14139,1
14140,1
14141,1
14142,1
14143,1
14144,13
14145,13
14146,1
14147,1
14148,13
14149,1
14150,1
14151,1
14152,1
14153,13
14154,1
14155,13
14156,1
14157,1
14158,13
14159,13
14160,1
14161,1
14162,1
14163,1
14164,1
14165,1
14166,1
14167,1
14168,1
14169,1
14170,13
14171,13
14172,1
14173,1
14174,1
14175,1
14176,1
14177,1
14178,13
14179,13
14180,1
14181,1
14182,1
14183,1
14184,13
14185,1
14186,13
14187,13
14188,13
14189,13
14190,1
14191,1
14192,1
14193,13
14194,1
14195,1
14196,13
14197,1
14198,1
14199,13
14200,13
14201,13
14202,1
14203,1
14204,1
14205,13
14206,13
14207,13
14208,1
14209,1
14210,1
14211,13
14212,1
14213,1
14214,13
14215,13
14216,13
14217,13
14218,1
14219,13
14220,13
14221,1
14222,13
14223,1
14224,13
14225,1
14226,1
14227,1
14228,1
14229,13
14230,13
14231,13
14232,1
14233,1
14234,1
14235,1
14236,1
14237,13
14238,1
14239,13
14240,1
14241,1
14242,1
14243,1
14244,1
14245,1
14246,1
14247,1
14248,13
14249,1
14250,1
14251,1
14252,1
14253,1
14254,13
14255,1
14256,1
14257,1
14258,13
14259,13
14260,1
14261,1
14262,13
14263,13
14264,1
14265,1
14266,1
14267,1
14268,1
14269,1
14270,1
14271,1
14272,1
14273,13
14274,1
14275,1
14276,1
14277,1
14278,13
14279,1
14280,13
14281,1
14282,1
14283,1
14284,13
14285,13
14286,13
14287,1
14288,1
14289,13
14290,1
14291,13
14292,13
14293,1
14294,1
14295,13
14296,1
14297,1
14298,13
14299,1
14300,1
14301,1
14302,1
14303,1
14304,13
14305,1
14306,1
14307,1
14308,1
14309,1
14310,1
14311,1
14312,13
14313,1
14314,13
14315,13
14316,1
14317,1
14318,1
14319,1
14320,1
14321,1
14322,1
14323,1
14324,1
14325,1
14326,1
14327,1
14328,1
14329,1
14330,1
14331,1
14332,1
14333,13
14334,1
14335,1
14336,1
14337,1
14338,1
14339,13
14340,13
14341,1
14342,1
14343,1
14344,13
14345,13
14346,13
14347,1
14348,13
14349,13
14350,13
14351,1
14352,1
14353,1
14354,1
14355,1
14356,1
14357,1
14358,1
14359,13
14360,13
14361,1
14362,13
14363,1
14364,13
14365,1
14366,13
14367,13
14368,13
14369,1
14370,1
14371,13
14372,13
14373,1
14374,1
14375,1
14376,1
14377,1
14378,1
14379,1
14380,1
14381,13
14382,1
14383,13
14384,1
14385,13
14386,13
14387,13
14388,13
14389,1
14390,1
14391,1
14392,13
14393,1
14394,13
14395,1
14396,13
14397,1
14398,13
14399,13
14400,13
14401,13
14402,1
14403,1
14404,1
14405,1
14406,13
14407,13
14408,1
14409,1
14410,1
14411,1
14412,13
14413,1
14414,1
14415,1
14416,1
14417,1
14418,1
14419,13
14420,1
14421,13
14422,1
14423,1
14424,1
14425,1
14426,1
14427,1
14428,1
14429,1
14430,1
14431,1
14432,13
14433,13
14434,1
14435,13
14436,1
14437,1
14438,13
14439,13
14440,1
14441,1
14442,1
14443,1
14444,1
14445,1
14446,1
14447,1
14448,1
14449,13
14450,1
14451,1
14452,1
14453,1
14454,13
14455,1
14456,13
14457,1
14458,1
14459,1
14460,13
14461,13
14462,13
14463,1
14464,13
14465,13
14466,1
14467,1
14468,13
14469,1
14470,1
14471,13
14472,1
14473,1
14474,13
14475,1
14476,1
14477,13
14478,1
14479,1
14480,1
14481,13
14482,13
14483,13
14484,1
14485,13
14486,1
14487,13
14488,13
14489,13
14490,13
14491,1
14492,13
14493,13
14494,1
14495,1
14496,1
14497,1
14498,1
14499,1
14500,13
14501,1
14502,1
14503,1
14504,1
14505,1
14506,13
14507,1
14508,1
14509,1
14510,1
14511,1
14512,1
14513,13
14514,1
14515,13
14516,1
14517,1
14518,1
14519,13
14520,1
14521,13
14522,13
14523,1
14524,1
14525,1
14526,1
14527,1
14528,1
14529,1
14530,1
14531,1
14532,13
14533,1
14534,1
14535,13
14536,1
14537,1
14538,1
14539,1
14540,13
14541,1
14542,1
14543,1
14544,13
14545,1
14546,1
14547,13
14548,1
14549,1
14550,1
14551,1
14552,13
14553,13
14554,1
14555,13
14556,13
14557,1
14558,1
14559,1
14560,1
14561,1
14562,13
14563,13
14564,1
14565,1
14566,1
14567,1
14568,1
14569,1
14570,1
14571,1
14572,1
14573,1
14574,1
14575,1
14576,1
14577,1
14578,1
14579,13
14580,1
14581,1
14582,1
14583,1
14584,13
14585,13
14586,13
14587,13
14588,1
14589,1
14590,1
14591,1
14592,1
14593,13
14594,1
14595,1
14596,1
14597,1
14598,13
14599,1
14600,1
14601,13
14602,1
14603,1
14604,1
14605,1
14606,13
14607,1
14608,1
14609,1
14610,13
14611,13
14612,13
14613,13
14614,1
14615,1
14616,1
14617,1
14618,1
14619,13
14620,1
14621,1
14622,1
14623,1
14624,1
14625,1
14626,1
14627,1
14628,1
14629,1
14630,13
14631,13
14632,13
14633,1
14634,13
14635,1
14636,1
14637,1
14638,1
14639,1
14640,13
14641,1
14642,1
14643,1
14644,1
14645,1
14646,1
14647,1
14648,1
14649,1
14650,1
14651,13
14652,1
14653,13
14654,1
14655,13
14656,1
14657,13
14658,1
14659,1
14660,1
14661,1
14662,1
14663,1
14664,1
14665,1
14666,1
14667,1
14668,13
14669,1
14670,1
14671,1
14672,1
14673,1
14674,13
14675,13
14676,1
14677,1
14678,1
14679,1
14680,1
14681,1
14682,1
14683,1
14684,1
14685,1
14686,1
14687,1
14688,1
14689,1
14690,1
14691,1
14692,13
14693,1
14694,1
14695,13
14696,1
14697,1
14698,1
14699,1
14700,13
14701,13
14702,13
14703,13
14704,13
14705,1
14706,1
14707,1
14708,1
14709,1
14710,1
14711,1
14712,1
14713,1
14714,1
14715,1
14716,1
14717,1
14718,1
14719,1
14720,1
14721,13
14722,1
14723,13
14724,13
14725,1
14726,13
14727,13
14728,13
14729,1
14730,1
14731,1
14732,13
14733,13
14734,1
14735,1
14736,1
14737,1
14738,1
14739,1
14740,1
14741,1
14742,1
14743,1
14744,1
14745,13
14746,1
14747,1
14748,13
14749,1
14750,13
14751,1
14752,1
14753,1
14754,1
14755,1
14756,13
14757,13
14758,1
14759,1
14760,13
14761,13
14762,1
14763,1
14764,1
14765,13
14766,1
14767,13
14768,1
14769,1
14770,1
14771,1
14772,1
14773,1
14774,1
14775,13
14776,1
14777,13
14778,1
14779,13
14780,1
14781,1
14782,1
14783,1
14784,1
14785,13
14786,1
14787,1
14788,13
14789,13
14790,1
14791,1
14792,1
14793,1
14794,1
14795,1
14796,13
14797,1
14798,1
14799,1
14800,1
14801,1
14802,13
14803,1
14804,1
14805,1
14806,1
14807,1
14808,13
14809,1
14810,1
14811,1
14812,1
14813,1
14814,1
14815,13
14816,1
14817,1
14818,13
14819,1
14820,1
14821,1
14822,1
14823,1
14824,13
14825,13
14826,1
14827,1
14828,1
14829,1
14830,1
14831,1
14832,1
14833,13
14834,1
14835,1
14836,13
14837,1
14838,1
14839,1
14840,1
14841,1
14842,1
14843,1
14844,1
14845,13
14846,1
14847,1
14848,13
14849,1
14850,1
14851,13
14852,13
14853,13
14854,1
14855,1
14856,1
14857,1
14858,1
14859,1
14860,13
14861,13
14862,13
14863,1
14864,13
14865,1
14866,13
14867,1
14868,1
14869,1
14870,1
14871,1
14872,1
14873,1
14874,13
14875,1
14876,13
14877,13
14878,1
14879,1
14880,1
14881,1
14882,13
14883,13
14884,1
14885,13
14886,1
14887,1
14888,1
14889,13
14890,1
14891,1
14892,1
14893,1
14894,1
14895,1
14896,1
14897,1
14898,1
14899,13
14900,1
14901,1
14902,1
14903,1
14904,1
14905,13
14906,1
14907,1
14908,13
14909,1
14910,13
14911,1
14912,1
14913,1
14914,1
14915,1
14916,1
14917,1
14918,1
14919,1
14920,1
14921,1
14922,1
14923,13
14924,13
14925,13
14926,13
14927,1
14928,1
14929,1
14930,1
14931,1
14932,1
14933,1
14934,1
14935,13
14936,1
14937,13
14938,13
14939,13
14940,1
14941,1
14942,1
14943,1
14944,1
14945,13
14946,13
14947,1
14948,1
14949,1
14950,13
14951,1
14952,1
14953,13
14954,1
14955,1
14956,1
14957,13
14958,13
14959,13
14960,1
14961,1
14962,1
14963,1
14964,1
14965,1
14966,1
14967,1
14968,1
14969,13
14970,1
14971,1
14972,1
14973,13
14974,1
14975,1
14976,1
14977,1
14978,1
14979,1
14980,1
14981,1
14982,1
14983,1
14984,1
14985,1
14986,1
14987,1
14988,1
14989,1
14990,1
14991,13
14992,1
14993,13
14994,1
14995,1
14996,13
14997,13
14998,13
14999,1
15000,1
15001,13
15002,13
15003,1
15004,1
15005,1
15006,1
15007,1
15008,1
15009,1
15010,1
15011,1
15012,13
15013,1
15014,1
15015,1
15016,1
15017,13
15018,1
15019,13
15020,1
15021,1
15022,1
15023,13
15024,1
15025,1
15026,13
15027,13
15028,1
15029,1
15030,1
15031,1
15032,13
15033,1
15034,1
15035,1
15036,1
15037,1
15038,1
15039,1
15040,1
15041,1
15042,1
15043,1
15044,1
15045,1
15046,13
15047,13
15048,1
15049,1
15050,1
15051,1
15052,1
15053,13
15054,13
15055,1
15056,1
15057,1
15058,1
15059,1
15060,1
15061,1
15062,13
15063,1
15064,1
15065,13
15066,13
15067,13
15068,1
15069,1
15070,1
15071,1
15072,1
15073,1
15074,1
15075,1
15076,1
15077,13
15078,13
15079,1
15080,13
15081,13
15082,1
15083,13
15084,1
15085,13
15086,1
15087,1
15088,13
15089,1
15090,13
15091,1
15092,1
15093,1
15094,1
15095,1
15096,1
15097,1
15098,1
15099,1
15100,13
15101,13
15102,1
15103,1
15104,13
15105,13
15106,1
15107,1
15108,1
15109,1
15110,1
15111,1
15112,1
15113,1
15114,1
15115,13
15116,1
15117,1
15118,1
15119,1
15120,13
15121,1
15122,13
15123,1
15124,1
15125,1
15126,13
15127,1
15128,1
15129,1
15130,1
15131,1
15132,13
15133,1
15134,1
15135,13
15136,1
15137,13
15138,1
15139,1
15140,13
15141,13
15142,1
15143,1
15144,1
15145,1
15146,1
15147,13
15148,1
15149,1
15150,1
15151,1
15152,1
15153,1
15154,1
15155,1
15156,1
15157,1
15158,1
15159,1
15160,1
15161,1
15162,13
15163,1
15164,1
15165,1
15166,13
15167,13
15168,13
15169,13
15170,1
15171,1
15172,1
15173,1
15174,1
15175,13
15176,1
15177,13
15178,1
15179,13
15180,1
15181,1
15182,1
15183,1
15184,1
15185,1
15186,13
15187,1
15188,13
15189,1
15190,13
15191,1
15192,13
15193,1
15194,1
15195,1
15196,1
15197,1
15198,1
15199,1
15200,13
15201,1
15202,1
15203,1
15204,1
15205,13
15206,1
15207,1
15208,13
15209,1
15210,13
15211,13
15212,1
15213,1
15214,1
15215,1
15216,1
15217,1
15218,13
15219,1
15220,1
15221,1
15222,1
15223,1
15224,1
15225,1
15226,13
15227,1
15228,1
15229,1
15230,1
15231,1
15232,1
15233,1
15234,1
15235,1
15236,1
15237,1
15238,1
15239,13
15240,1
15241,1
15242,1
15243,13
15244,13
15245,1
15246,13
15247,13
15248,1
15249,1
15250,1
15251,1
15252,13
15253,1
15254,1
15255,1
15256,1
15257,13
15258,1
15259,1
15260,1
15261,1
15262,13
15263,1
15264,1
15265,1
15266,1
15267,13
15268,1
15269,1
15270,1
15271,13
15272,1
15273,1
15274,13
15275,1
15276,13
15277,13
15278,13
15279,13
15280,1
15281,1
15282,1
15283,1
15284,1
15285,13
15286,1
15287,13
15288,1
15289,1
15290,1
15291,1
15292,1
15293,13
15294,1
15295,1
15296,1
15297,1
15298,13
15299,13
15300,13
15301,13
15302,1
15303,1
15304,1
15305,13
15306,1
15307,13
15308,13
15309,1
15310,13
15311,13
15312,1
15313,1
15314,1
15315,1
15316,1
15317,13
15318,1
15319,1
15320,1
15321,1
15322,1
15323,1
15324,1
15325,1
15326,1
15327,13
15328,13
15329,13
15330,1
15331,1
15332,13
15333,13
15334,1
15335,1
15336,1
15337,1
15338,1
15339,1
15340,1
15341,1
15342,1
15343,13
15344,1
15345,1
15346,1
15347,1
15348,13
15349,1
15350,13
15351,1
15352,1
15353,1
15354,13
15355,1
15356,1
15357,13
15358,13
15359,1
15360,13
15361,1
15362,1
15363,1
15364,1
15365,1
15366,1
15367,1
15368,1
15369,1
15370,1
15371,1
15372,1
15373,1
15374,1
15375,1
15376,1
15377,1
15378,1
15379,1
15380,1
15381,13
15382,13
15383,1
15384,1
15385,1
15386,1
15387,1
15388,1
15389,1
15390,1
15391,1
15392,1
15393,1
15394,13
15395,1
15396,13
15397,13
15398,1
15399,4
15400,1
15401,1
15402,1
15403,13
15404,1
15405,1
15406,1
15407,13
15408,13
15409,13
15410,13
15411,1
15412,1
15413,1
15414,1
15415,1
15416,1
15417,1
15418,13
15419,13
15420,1
15421,13
15422,1
15423,1
15424,1
15425,13
15426,13
15427,1
15428,1
15429,1
15430,1
15431,1
15432,1
15433,1
15434,1
15435,1
15436,1
15437,1
15438,13
15439,1
15440,1
15441,1
15442,1
15443,1
15444,1
15445,1
15446,13
15447,1
15448,13
15449,1
15450,1
15451,13
15452,1
15453,13
15454,1
15455,13
15456,1
15457,1
15458,1
15459,1
15460,13
15461,13
15462,1
15463,13
15464,13
15465,1
15466,1
15467,1
15468,1
15469,1
15470,1
15471,1
15472,13
15473,13
15474,1
15475,1
15476,1
15477,1
15478,1
15479,13
15480,13
15481,1
15482,1
15483,1
15484,1
15485,13
15486,1
15487,1
15488,1
15489,1
15490,1
15491,1
15492,1
15493,1
15494,1
15495,13
15496,13
15497,1
15498,1
15499,13
15500,13
15501,1
15502,1
15503,1
15504,1
15505,13
15506,1
15507,1
15508,1
15509,1
15510,13
15511,1
15512,1
15513,1
15514,1
15515,13
15516,1
15517,13
15518,1
15519,1
15520,1
15521,13
15522,1
15523,1
15524,13
15525,13
15526,13
15527,1
15528,1
15529,1
15530,1
15531,1
15532,1
15533,1
15534,1
15535,1
15536,13
15537,13
15538,1
15539,13
15540,1
15541,1
15542,13
15543,1
15544,1
15545,1
15546,1
15547,1
15548,1
15549,1
15550,13
15551,13
15552,1
15553,1
15554,1
15555,1
15556,13
15557,1
15558,13
15559,1
15560,1
15561,1
15562,1
15563,13
15564,1
15565,1
15566,1
15567,13
15568,1
15569,13
15570,1
15571,13
15572,1
15573,1
15574,1
15575,1
15576,13
15577,1
15578,1
15579,13
15580,13
15581,13
15582,1
15583,13
15584,13
15585,13
15586,13
15587,13
15588,1
15589,1
15590,1
15591,13
15592,13
15593,1
15594,1
15595,1
15596,1
15597,1
15598,1
15599,1
15600,1
15601,1
15602,13
15603,1
15604,1
15605,1
15606,1
15607,13
15608,1
15609,1
15610,13
15611,1
15612,1
15613,1
15614,1
15615,1
15616,13
15617,1
15618,1
15619,13
15620,13
15621,1
15622,1
15623,1
15624,1
15625,1
15626,1
15627,1
15628,1
15629,13
15630,13
15631,1
15632,1
15633,13
15634,1
15635,1
15636,1
15637,1
15638,13
15639,13
15640,1
15641,1
15642,1
15643,13
15644,13
15645,13
15646,1
15647,13
15648,1
15649,1
15650,13
15651,13
15652,13
15653,13
15654,13
15655,1
15656,1
15657,13
15658,13
15659,13
15660,1
15661,1
15662,1
15663,1
15664,1
15665,1
15666,13
15667,1
15668,1
15669,1
15670,1
15671,1
15672,1
15673,1
15674,1
15675,1
15676,13
15677,13
15678,1
15679,1
15680,1
15681,1
15682,1
15683,1
15684,1
15685,13
15686,13
15687,1
15688,1
15689,1
15690,1
15691,1
15692,13
15693,13
15694,1
15695,13
15696,1
15697,1
15698,1
15699,1
15700,1
15701,13
15702,1
15703,13
15704,13
15705,1
15706,1
15707,1
15708,1
15709,1
15710,1
15711,1
15712,1
15713,1
15714,1
15715,1
15716,1
15717,13
15718,13
15719,1
15720,1
15721,1
15722,1
15723,1
15724,13
15725,1
15726,1
15727,1
15728,1
15729,1
15730,1
15731,1
15732,1
15733,1
15734,1
15735,13
15736,1
15737,1
15738,1
15739,1
15740,1
15741,1
15742,1
15743,1
15744,13
15745,1
15746,1
15747,1
15748,1
15749,13
15750,1
15751,1
15752,1
15753,1
15754,1
15755,1
15756,1
15757,1
15758,13
15759,13
15760,1
15761,1
15762,13
15763,13
15764,13
15765,1
15766,13
15767,1
15768,1
15769,1
15770,1
15771,13
15772,1
15773,13
15774,1
15775,13
15776,1
15777,13
15778,1
15779,1
15780,1
15781,1
15782,1
15783,1
15784,1
15785,1
15786,1
15787,13
15788,1
15789,1
15790,13
15791,13
15792,13
15793,1
15794,1
15795,1
15796,1
15797,1
15798,13
15799,13
15800,1
15801,1
15802,13
15803,1
15804,1
15805,1
15806,1
15807,1
15808,1
15809,13
15810,1
15811,1
15812,1
15813,1
15814,1
15815,1
15816,1
15817,1
15818,1
15819,1
15820,1
15821,1
15822,1
15823,1
15824,1
15825,1
15826,1
15827,1
15828,1
15829,13
15830,13
15831,1
15832,1
15833,1
15834,1
15835,1
15836,1
15837,1
15838,1
15839,1
15840,1
15841,1
15842,13
15843,1
15844,1
15845,1
15846,1
15847,1
15848,1
15849,13
15850,1
15851,1
15852,1
15853,13
15854,1
15855,1
15856,1
15857,13
15858,1
15859,13
15860,13
15861,1
15862,1
15863,1
15864,1
15865,1
15866,13
15867,1
15868,1
15869,1
15870,1
15871,1
15872,1
15873,1
15874,1
15875,1
15876,1
15877,1
15878,1
15879,1
15880,1
15881,1
15882,1
15883,1
15884,1
15885,1
15886,13
15887,13
15888,1
15889,1
15890,1
15891,1
15892,13
15893,1
15894,1
15895,1
15896,1
15897,1
15898,1
15899,1
15900,1
15901,13
15902,1
15903,1
15904,13
15905,1
15906,1
15907,13
15908,1
15909,1
15910,1
15911,1
15912,1
15913,1
15914,1
15915,1
15916,13
15917,1
15918,1
15919,1
15920,1
15921,1
15922,1
15923,1
15924,1
15925,1
15926,1
15927,1
15928,13
15929,13
15930,1
15931,13
15932,1
15933,1
15934,1
15935,13
15936,1
15937,1
15938,1
15939,13
15940,1
15941,1
15942,1
15943,1
15944,13
15945,13
15946,1
15947,1
15948,1
15949,1
15950,1
15951,1
15952,1
15953,1
15954,1
15955,13
15956,1
15957,1
15958,1
15959,1
15960,13
15961,13
15962,1
15963,13
15964,13
15965,1
15966,1
15967,1
15968,1
15969,1
15970,1
15971,1
15972,13
15973,1
15974,13
15975,1
15976,13
15977,1
15978,13
15979,1
15980,13
15981,1
15982,1
15983,1
15984,1
15985,1
15986,1
15987,1
15988,1
15989,1
15990,13
15991,13
15992,13
15993,1
15994,1
15995,13
15996,13
